id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
13029864,jg208772,2023-04-02t18:37:00.000,064xx s university ave,0560,assault,simple,street,True,False,0314,003,42,08a,1184800,1862557,2023,2023-04-09t17:03:46.000,41.778015745,-87.598061446
13029715,jg208730,2023-04-02t18:37:00.000,035xx n clark st,0460,battery,simple,sidewalk,False,False,1924,019,6,08b,1168626,1923659,2023,2023-04-09t17:03:46.000,41.946048865,-87.655587315
13030214,jg209134,2023-04-02t18:30:00.000,028xx s dr martin luther king jr dr,0910,motor vehicle theft,automobile,park property,False,False,0133,001,35,07,1179378,1886082,2023,2023-04-09t17:03:46.000,41.842695834,-87.61721984
13029603,jg208736,2023-04-02t18:30:00.000,034xx n lawndale ave,0920,motor vehicle theft,attempt - automobile,street,False,False,1732,017,21,07,1151118,1922520,2023,2023-04-09t17:03:46.000,41.94328521,-87.719971019
13029598,jg208755,2023-04-02t18:30:00.000,052xx w polk st,2825,other offense,harassment by telephone,residence,False,False,1522,015,25,26,1141573,1895802,2023,2023-04-09t17:03:46.000,41.870150056,-87.755715398
13029750,jg208734,2023-04-02t18:30:00.000,0000x w 104th st,1310,criminal damage,to property,residence,False,False,0512,005,49,14,1177750,1836008,2023,2023-04-09t17:03:46.000,41.705324568,-87.624708222
13029815,jg208860,2023-04-02t18:30:00.000,103xx s avenue m,0460,battery,simple,sidewalk,False,False,0432,004,52,08b,1201500,1837062,2023,2023-04-09t17:03:46.000,41.707647633,-87.537704247
13029593,jg208701,2023-04-02t18:29:00.000,050xx w grand ave,502p,other offense,false / stolen / altered trp,street,True,False,2533,025,19,26,1142508,1912603,2023,2023-04-09t17:03:46.000,41.916236667,-87.751864663
13029549,jg208719,2023-04-02t18:27:00.000,024xx w touhy ave,0820,theft,$500 and under,other (specify),False,True,2411,024,2,06,1158753,1947712,2023,2023-04-09t17:03:46.000,42.012259884,-87.691214368
13029583,jg208709,2023-04-02t18:25:00.000,022xx e 103rd st,0910,motor vehicle theft,automobile,police facility / vehicle parking lot,False,False,0434,004,51,07,1192874,1837123,2023,2023-04-09t17:03:46.000,41.708029389,-87.569290282
13030752,jg209659,2023-04-02t18:20:00.000,0000x n michigan ave,0890,theft,from building,restaurant,False,False,0112,001,32,06,1177309,1900530,2023,2023-04-09t17:03:46.000,41.882389156,-87.624374606
13030431,jg208707,2023-04-02t18:20:00.000,018xx w north ave,0560,assault,simple,small retail store,False,False,1424,014,24,08a,1163985,1910688,2023,2023-04-09t17:03:46.000,41.910555095,-87.673013184
13029698,jg208744,2023-04-02t18:15:00.000,105xx s wallace st,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,2233,022,49,07,1174164,1835205,2023,2023-04-09t17:03:46.000,41.703201242,-87.637863481
13029757,jg208718,2023-04-02t18:10:00.000,130xx s evans ave,051a,assault,aggravated - handgun,residence,False,False,0533,005,54,04a,1183714,1818703,2023,2023-04-09t17:03:46.000,41.657700517,-87.603405739
13029694,jg208695,2023-04-02t18:09:00.000,022xx s wentworth ave,143a,weapons violation,unlawful possession - handgun,street,True,False,0914,009,34,15,1175319,1889687,2023,2023-04-09t17:03:46.000,41.85268013,-87.632007113
13029692,jg208699,2023-04-02t18:07:00.000,005xx e 47th st,143a,weapons violation,unlawful possession - handgun,street,False,False,0223,002,38,15,1180542,1873970,2023,2023-04-09t17:03:46.000,41.809432891,-87.613320823
13029656,jg208683,2023-04-02t18:05:00.000,063xx s ingleside ave,1153,deceptive practice,financial identity theft over $ 300,,False,False,0314,003,42,11,1183814,1863199,2023,2023-04-09t17:03:46.000,41.779800528,-87.601656084
13029580,jg208712,2023-04-02t18:05:00.000,014xx e 77th st,0486,battery,domestic battery simple,vehicle non-commercial,False,True,0411,004,43,08b,1187356,1854227,2023,2023-04-09t17:03:46.000,41.755097138,-87.588955481
13030111,jg209171,2023-04-02t18:00:00.000,028xx s dr martin luther king jr dr,0920,motor vehicle theft,attempt - automobile,street,False,False,0133,001,35,07,1179378,1886082,2023,2023-04-09t17:03:46.000,41.842695834,-87.61721984
13029589,jg208703,2023-04-02t18:00:00.000,076xx s cicero ave,1320,criminal damage,to vehicle,parking lot / garage (non residential),False,False,0833,008,65,14,1145727,1853720,2023,2023-04-09t17:03:46.000,41.754592961,-87.741528537
13030008,jg209110,2023-04-02t18:00:00.000,043xx w 55th st,0910,motor vehicle theft,automobile,street,False,False,0815,008,62,07,1148422,1867782,2023,2023-04-09t17:03:46.000,41.793130114,-87.731291269
13030850,jg209929,2023-04-02t18:00:00.000,091xx s commercial ave,0860,theft,retail theft,drug store,False,False,0423,004,46,06,1197734,1844871,2023,2023-04-09t17:03:46.000,41.729170867,-87.551235346
13030640,jg208877,2023-04-02t18:00:00.000,078xx s lowe ave,0810,theft,over $500,residence,False,True,0621,006,71,06,1173326,1852900,2023,2023-04-09t17:03:46.000,41.751777294,-87.64041045
13032587,jg211073,2023-04-02t18:00:00.000,057xx s marshfield ave,0820,theft,$500 and under,street,False,False,0715,007,67,06,1166322,1866649,2023,2023-04-09t17:03:46.000,41.789658285,-87.665685774
13029536,jg208702,2023-04-02t17:57:00.000,040xx w 26th st,0460,battery,simple,small retail store,False,False,1031,010,30,08b,1150021,1886423,2023,2023-04-09t17:03:46.000,41.844252757,-87.724943845
13029615,jg208677,2023-04-02t17:55:00.000,023xx w jackson blvd,0560,assault,simple,cha parking lot / grounds,False,False,1225,012,28,08a,1160842,1898642,2023,2023-04-09t17:03:46.000,41.877565688,-87.684893829
13029513,jg208661,2023-04-02t17:50:00.000,006xx s kedvale ave,0910,motor vehicle theft,automobile,street,False,False,1132,011,26,07,1148826,1896691,2023,2023-04-09t17:03:46.000,41.872452562,-87.729064129
13029811,jg208688,2023-04-02t17:50:00.000,045xx w lexington st,031a,robbery,armed - handgun,sidewalk,False,False,1131,011,26,03,1146364,1896332,2023,2023-04-09t17:03:46.000,41.871514627,-87.738112453
13029880,jg208671,2023-04-02t17:50:00.000,034xx w jackson blvd,0810,theft,over $500,apartment,False,False,1123,011,27,06,1153421,1898476,2023,2023-04-09t17:03:46.000,41.877260787,-87.712146307
13029726,jg208674,2023-04-02t17:47:00.000,055xx w gladys ave,0496,battery,aggravated domestic battery - knife / cutting instrument,street,True,True,1522,015,25,04b,1139422,1897790,2023,2023-04-20t16:46:44.000,41.87564484,-87.763564057
13029498,jg208657,2023-04-02t17:45:00.000,055xx w gladys ave,0496,battery,aggravated domestic battery - knife / cutting instrument,sidewalk,False,True,1522,015,25,04b,1139490,1897792,2023,2023-04-09t17:03:46.000,41.875649089,-87.763314334
13029508,jg208669,2023-04-02t17:45:00.000,076xx s emerald ave,2826,other offense,harassment by electronic means,residence,False,True,0621,006,71,26,1172624,1854249,2023,2023-04-09t17:03:46.000,41.755494607,-87.64294328
13029521,jg208658,2023-04-02t17:44:00.000,078xx s merrill ave,143a,weapons violation,unlawful possession - handgun,vehicle non-commercial,True,False,0414,004,43,15,1191896,1853407,2023,2023-04-09t17:03:46.000,41.752737991,-87.572344486
13029772,jg208687,2023-04-02t17:42:00.000,079xx s dr martin luther king jr dr,0557,assault,aggravated protected employee - knife / cutting instrument,cta bus,False,False,0623,006,44,04a,1180275,1852549,2023,2023-04-09t17:03:46.000,41.750657714,-87.614956494
13029565,jg208670,2023-04-02t17:39:00.000,030xx w 44th st,0430,battery,aggravated - other dangerous weapon,apartment,False,False,0922,009,58,04b,1156630,1875310,2023,2023-04-09t17:03:46.000,41.813626286,-87.700990005
13029611,jg208654,2023-04-02t17:35:00.000,058xx w race ave,143a,weapons violation,unlawful possession - handgun,residence - yard (front / back),True,False,1512,015,25,15,1137425,1903029,2023,2023-04-09t17:03:46.000,41.890057491,-87.770770315
13029540,jg208643,2023-04-02t17:32:00.000,017xx w 83rd st,502p,other offense,false / stolen / altered trp,street,False,False,0614,006,71,26,1166031,1849650,2023,2023-04-09t17:03:46.000,41.74301694,-87.667235477
13029524,jg208693,2023-04-02t17:30:00.000,067xx n talman ave,0820,theft,$500 and under,street,False,False,2412,024,2,06,1157439,1944538,2023,2023-04-09t17:03:46.000,42.003577263,-87.69613613
13029733,jg208817,2023-04-02t17:30:00.000,047xx s springfield ave,0486,battery,domestic battery simple,residence,True,True,0821,008,57,08b,1151164,1872957,2023,2023-04-09t17:03:46.000,41.807277942,-87.721101354
13029722,jg208655,2023-04-02t17:29:00.000,039xx w irving park rd,051a,assault,aggravated - handgun,convenience store,False,False,1723,017,16,04a,1149094,1926284,2023,2023-04-09t17:03:46.000,41.953653425,-87.727312479
13029577,jg208733,2023-04-02t17:23:00.000,034xx w douglas blvd,2160,narcotics,sale / deliver - drug paraphernalia,alley,False,False,1021,010,29,26,1153723,1893244,2023,2023-04-09t17:03:46.000,41.862897608,-87.711176677
13029616,jg208640,2023-04-02t17:22:00.000,005xx n state st,0460,battery,simple,grocery food store,False,True,1831,018,8,08b,1176272,1904025,2023,2023-04-09t17:03:46.000,41.89200307,-87.628076963
13031286,jg209474,2023-04-02t17:21:00.000,004xx s state st,0860,theft,retail theft,convenience store,False,False,0113,001,32,06,1176438,1898372,2023,2023-04-09t17:03:46.000,41.87648718,-87.627638049
13029560,jg208646,2023-04-02t17:17:00.000,0000x w kinzie st,1210,deceptive practice,theft of labor / services,restaurant,False,False,1831,018,8,11,1176144,1903019,2023,2023-04-09t17:03:46.000,41.889245439,-87.628577391
13029512,jg208642,2023-04-02t17:14:00.000,056xx n lincoln ave,0460,battery,simple,restaurant,True,False,2011,020,2,08b,1157408,1937372,2023,2023-04-09t17:03:46.000,41.983914096,-87.696446252
13029494,jg208627,2023-04-02t17:07:00.000,082xx s muskegon ave,1320,criminal damage,to vehicle,street,False,False,0423,004,46,14,1196595,1850895,2023,2023-04-09t17:03:46.000,41.745729532,-87.555208178
13037867,jg217899,2023-04-02t17:01:00.000,011xx s jefferson st,0860,theft,retail theft,tavern / liquor store,False,False,0124,001,28,06,1172494,1895209,2023,2023-04-12t16:51:35.000,41.86789576,-87.642212505
13034861,jg214124,2023-04-02t17:00:00.000,056xx n marmora ave,1150,deceptive practice,credit card fraud,other (specify),False,False,1622,016,11,11,1135887,1936996,2023,2023-04-09t17:03:46.000,41.983294159,-87.7756071
13029957,jg209045,2023-04-02t17:00:00.000,023xx n kilbourn ave,0920,motor vehicle theft,attempt - automobile,street,False,False,2522,025,20,07,1146002,1915140,2023,2023-04-09t17:03:46.000,41.923132724,-87.73896313
13048072,jg229671,2023-04-02t17:00:00.000,061xx w diversey ave,0498,battery,"agg. domestic battery - hands, fists, feet, serious injury",apartment,False,True,2511,025,19,04b,1135099,1917969,2023,2023-04-22t16:45:58.000,41.931096211,-87.778957962
13029546,jg208644,2023-04-02t17:00:00.000,071xx s wabash ave,0486,battery,domestic battery simple,apartment,False,True,0323,003,69,08b,1177960,1857701,2023,2023-04-09t17:03:46.000,41.764848113,-87.623283866
13029484,jg208612,2023-04-02t17:00:00.000,083xx s maryland ave,1320,criminal damage,to vehicle,street,False,False,0632,006,44,14,1183344,1849838,2023,2023-04-09t17:03:46.000,41.743147574,-87.603794566
13031883,jg211229,2023-04-02t17:00:00.000,133xx s brandon ave,1310,criminal damage,to property,alley,False,False,0433,004,55,14,1199440,1817141,2023,2023-04-09t17:03:46.000,41.653034366,-87.545914554
13031374,jg210749,2023-04-02t17:00:00.000,072xx s vernon ave,1310,criminal damage,to property,apartment,False,False,0323,003,69,14,1180500,1857124,2023,2023-04-09t17:03:46.000,41.763206851,-87.613991813
13030176,jg209264,2023-04-02t17:00:00.000,033xx w le moyne st,0820,theft,$500 and under,driveway - residential,False,False,1422,014,23,06,1153830,1909769,2023,2023-04-09t17:03:46.000,41.908241745,-87.710343499
13037851,jg217476,2023-04-02t17:00:00.000,015xx w carmen ave,0810,theft,over $500,street,False,False,2032,020,3,06,1164974,1933944,2023,2023-04-12t16:51:35.000,41.974349797,-87.668717575
13030886,jg210154,2023-04-02t17:00:00.000,063xx s dr martin luther king jr dr,0460,battery,simple,apartment,False,False,0312,003,69,08b,1180013,1862902,2023,2023-04-09t17:03:46.000,41.779073436,-87.615600014
13034554,jg214251,2023-04-02t17:00:00.000,091xx s wentworth ave,0810,theft,over $500,residence,False,False,0634,006,49,06,1176554,1844331,2023,2023-04-09t17:03:46.000,41.728190937,-87.62883844
13029775,jg208614,2023-04-02t16:58:00.000,0000x w 87th st,0860,theft,retail theft,grocery food store,False,False,0634,006,44,06,1176822,1847277,2023,2023-04-09t17:03:46.000,41.736269116,-87.627768243
13029686,jg208656,2023-04-02t16:57:00.000,001xx e chicago ave,0860,theft,retail theft,small retail store,False,False,1833,018,8,06,1177003,1905748,2023,2023-04-09t17:03:46.000,41.896714548,-87.625340136
13029509,jg208647,2023-04-02t16:54:00.000,016xx s homan ave,143a,weapons violation,unlawful possession - handgun,residence - yard (front / back),True,False,1021,010,29,15,1153969,1891625,2023,2023-04-09t17:03:46.000,41.858449995,-87.710316759
13029514,jg208590,2023-04-02t16:49:00.000,023xx w 62nd st,143a,weapons violation,unlawful possession - handgun,sidewalk,True,False,0825,008,66,15,1161666,1863472,2023,2023-04-09t17:03:46.000,41.781038122,-87.682846114
13029528,jg208585,2023-04-02t16:49:00.000,044xx s hermitage ave,041a,battery,aggravated - handgun,street,False,False,0924,009,61,04b,1165420,1875356,2023,2023-04-09t17:03:46.000,41.813570499,-87.668746294
13031794,jg210927,2023-04-02t16:47:00.000,108xx s eberhart ave,1150,deceptive practice,credit card fraud,other (specify),False,False,0513,005,49,11,1181502,1833157,2023,2023-04-09t17:03:46.000,41.6974155,-87.611056451
13029467,jg208582,2023-04-02t16:45:00.000,030xx w 44th st,0560,assault,simple,sidewalk,False,False,0922,009,58,08a,1156630,1875310,2023,2023-04-09t17:03:46.000,41.813626286,-87.700990005
13034846,jg214122,2023-04-02t16:45:00.000,073xx w foster ave,0870,theft,pocket-picking,grocery food store,False,False,1613,016,10,06,1126232,1933708,2023,2023-04-09t17:03:46.000,41.97443857,-87.81119077
13033761,jg213447,2023-04-02t16:42:00.000,018xx w 17th st,1150,deceptive practice,credit card fraud,residence,False,False,1234,012,31,11,1164472,1891770,2023,2023-04-09t17:03:46.000,41.858632283,-87.671759906
13029529,jg208594,2023-04-02t16:40:00.000,001xx n state st,0860,theft,retail theft,small retail store,True,False,0111,001,32,06,1176352,1900927,2023,2023-04-09t17:03:46.000,41.883500187,-87.627876698
13029695,jg208628,2023-04-02t16:40:00.000,001xx n wabash ave,0320,robbery,strong arm - no weapon,small retail store,False,False,0111,001,32,03,1176799,1900994,2023,2023-04-09t17:03:46.000,41.883673944,-87.626233272
13029505,jg208580,2023-04-02t16:40:00.000,056xx w fullerton ave,0860,theft,retail theft,commercial / business office,False,False,2515,025,19,06,1138562,1915397,2023,2023-04-09t17:03:46.000,41.923976215,-87.766294416
13029437,jg208599,2023-04-02t16:40:00.000,024xx w lithuanian plaza ct,5000,other offense,other crime against person,apartment,False,False,0832,008,66,26,1161086,1858828,2023,2023-04-09t17:03:46.000,41.768306354,-87.68510086
13029450,jg208617,2023-04-02t16:40:00.000,053xx w george st,5110,other offense,gun offender - duty to register,street,True,False,2514,025,19,26,1140239,1918763,2023,2023-04-09t17:03:46.000,41.933182277,-87.760049669
13029448,jg208583,2023-04-02t16:35:00.000,074xx n clark st,0460,battery,simple,street,False,False,2422,024,1,08b,1163094,1949114,2023,2023-04-09t17:03:46.000,42.016016537,-87.675202128
13029773,jg208578,2023-04-02t16:35:00.000,091xx s princeton ave,051a,assault,aggravated - handgun,apartment,False,True,0634,006,49,04a,1176226,1844423,2023,2023-04-09t17:03:46.000,41.728450758,-87.630037209
13029587,jg208571,2023-04-02t16:33:00.000,047xx s michigan ave,0486,battery,domestic battery simple,apartment,False,True,0224,002,38,08b,1177956,1873621,2023,2023-04-09t17:03:46.000,41.808534265,-87.622816324
13029564,jg208708,2023-04-02t16:30:00.000,006xx n michigan ave,0560,assault,simple,restaurant,False,False,1834,018,8,08a,1177314,1904704,2023,2023-04-09t17:03:46.000,41.893842714,-87.62422959
13029748,jg208595,2023-04-02t16:30:00.000,015xx s drake ave,031a,robbery,armed - handgun,alley,False,False,1021,010,29,03,1152955,1892266,2023,2023-04-09t17:03:46.000,41.860229103,-87.71402184
13029477,jg208568,2023-04-02t16:30:00.000,053xx w lake st,0910,motor vehicle theft,automobile,street,False,False,1523,015,25,07,1140524,1902050,2023,2023-04-09t17:03:46.000,41.887314677,-87.759413268
13030379,jg209567,2023-04-02t16:30:00.000,020xx s pulaski rd,0460,battery,simple,cta train,False,False,1014,010,29,08b,1150029,1889979,2023,2023-04-09t17:03:46.000,41.854010712,-87.724822014
13029497,jg208581,2023-04-02t16:29:00.000,047xx s western ave,0860,theft,retail theft,convenience store,True,False,0922,009,58,06,1161164,1873304,2023,2023-04-09t17:03:46.000,41.808028819,-87.684414463
13029446,jg208572,2023-04-02t16:27:00.000,012xx s wabash ave,2890,public peace violation,other violation,street,True,False,0131,001,33,24,1176963,1894862,2023,2023-04-09t17:03:46.000,41.866843668,-87.625816668
13029441,jg208569,2023-04-02t16:25:00.000,065xx s rhodes ave,1477,weapons violation,reckless firearm discharge,street,False,False,0321,003,42,15,1181028,1861680,2023,2023-04-09t17:03:46.000,41.775696842,-87.611916548
13029420,jg208552,2023-04-02t16:20:00.000,071xx s rhodes ave,1477,weapons violation,reckless firearm discharge,sidewalk,False,False,0323,003,69,15,1181142,1857797,2023,2023-04-09t17:03:46.000,41.765038875,-87.611618087
